trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.5, 'e': 0.5675446072227235}",20,0,-81.20469819634975,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
370,False,"{'a': 0.5, 'e': 0.5666740623982938}",25,0,-68.77403797282855,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
371,False,"{'a': 0.5, 'e': 0.565804852884396}",30,1,-83.54424937788207,"{0: 23, 1: 3, 2: 0, 3: 1, 4: 2}",1
372,False,"{'a': 0.5, 'e': 0.564936976632825}",20,10,-27.92726190960816,"{0: 7, 1: 0, 2: 2, 3: 1, 4: 0}",1
373,False,"{'a': 0.5, 'e': 0.5640704315985179}",30,0,-112.31585168149662,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
374,False,"{'a': 0.5, 'e': 0.5632052157395481}",25,0,7.21405494319304,"{0: 22, 1: 3, 2: 0, 3: 0, 4: 0}",0
375,False,"{'a': 0.5, 'e': 0.5623413270171213}",25,0,-12.625382811556438,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
376,False,"{'a': 0.5, 'e': 0.5614787633955705}",20,0,-171.10134864206702,"{0: 11, 1: 0, 2: 6, 3: 0, 4: 3}",0
377,False,"{'a': 0.5, 'e': 0.5606175228423511}",25,0,-143.61894136696324,"{0: 17, 1: 2, 2: 2, 3: 1, 4: 3}",0
378,False,"{'a': 0.5, 'e': 0.5597576033280361}",20,6,-92.2665497265728,"{0: 9, 1: 1, 2: 0, 3: 3, 4: 1}",1
379,False,"{'a': 0.5, 'e': 0.5588990028263118}",20,0,-41.948664168433204,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
380,False,"{'a': 0.5, 'e': 0.5580417193139721}",25,17,-8.975224305928432,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
381,False,"{'a': 0.5, 'e': 0.5571857507709145}",30,0,-99.68985064800552,"{0: 20, 1: 3, 2: 5, 3: 1, 4: 1}",1
382,False,"{'a': 0.5, 'e': 0.5563310951801351}",30,12,-56.26828393473464,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
383,False,"{'a': 0.5, 'e': 0.5554777505277239}",20,10,-56.45885872377143,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 1}",1
384,False,"{'a': 0.5, 'e': 0.5546257148028597}",30,0,-207.11720857849386,"{0: 20, 1: 2, 2: 2, 3: 2, 4: 4}",0
385,False,"{'a': 0.5, 'e': 0.553774985997806}",20,0,-70.06429230808318,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
386,False,"{'a': 0.5, 'e': 0.5529255621079058}",20,0,-133.90256187725996,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
387,False,"{'a': 0.5, 'e': 0.552077441131577}",20,0,-20.748537013928704,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",1
388,False,"{'a': 0.5, 'e': 0.5512306210703075}",20,0,-50.65294538510487,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
389,False,"{'a': 0.5, 'e': 0.5503850999286511}",20,0,10.713724876460299,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
390,False,"{'a': 0.5, 'e': 0.5495408757142219}",30,0,-86.4675421505646,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
391,False,"{'a': 0.5, 'e': 0.5486979464376904}",25,0,-135.80407255662078,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 3}",0
392,False,"{'a': 0.5, 'e': 0.5478563101127786}",20,11,-26.012923194558866,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
393,False,"{'a': 0.5, 'e': 0.5470159647562546}",25,0,-90.82451237380538,"{0: 14, 1: 6, 2: 4, 3: 0, 4: 1}",0
394,False,"{'a': 0.5, 'e': 0.5461769083879292}",25,11,-24.5839226363562,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
395,False,"{'a': 0.5, 'e': 0.5453391390306502}",30,8,-77.15482213811654,"{0: 15, 1: 2, 2: 3, 3: 1, 4: 1}",1
396,False,"{'a': 0.5, 'e': 0.5445026547102984}",25,8,13.382977418086309,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
397,False,"{'a': 0.5, 'e': 0.5436674534557823}",20,0,-188.51385162712708,"{0: 11, 1: 2, 2: 2, 3: 1, 4: 4}",0
398,False,"{'a': 0.5, 'e': 0.5428335332990339}",20,0,-25.557894114358426,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
399,False,"{'a': 0.5, 'e': 0.5420008922750045}",25,5,-36.911826634864205,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",1
400,False,"{'a': 0.5, 'e': 0.5411695284216588}",35,16,-108.792998702464,"{0: 10, 1: 1, 2: 6, 3: 1, 4: 1}",1
401,False,"{'a': 0.5, 'e': 0.5403394397799713}",25,14,-72.52127573412345,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 2}",1
402,False,"{'a': 0.5, 'e': 0.5395106243939217}",20,0,-16.91075624926467,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
403,False,"{'a': 0.5, 'e': 0.5386830803104896}",20,0,-49.45452537123238,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
404,False,"{'a': 0.5, 'e': 0.5378568055796504}",25,15,-38.62769135144879,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 1}",1
405,False,"{'a': 0.5, 'e': 0.537031798254371}",25,0,-37.60790475599574,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
406,False,"{'a': 0.5, 'e': 0.536208056390604}",20,2,-88.27023952737781,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 2}",1
407,False,"{'a': 0.5, 'e': 0.5353855780472847}",35,20,-33.66329776853346,"{0: 11, 1: 1, 2: 1, 3: 2, 4: 0}",1
408,False,"{'a': 0.5, 'e': 0.5345643612863255}",20,0,-30.319275961778654,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
409,False,"{'a': 0.5, 'e': 0.5337444041726114}",25,0,-126.74771450685198,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
410,False,"{'a': 0.5, 'e': 0.5329257047739957}",20,9,13.524095070782561,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.5, 'e': 0.5321082611612957}",20,11,-22.975341645035815,"{0: 5, 1: 2, 2: 2, 3: 0, 4: 0}",1
412,False,"{'a': 0.5, 'e': 0.5312920714082875}",20,0,-100.06722624373641,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
413,False,"{'a': 0.5, 'e': 0.5304771335917019}",20,0,-21.93431430186667,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
414,False,"{'a': 0.5, 'e': 0.5296634457912198}",30,18,-90.76397603181468,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 2}",1
415,False,"{'a': 0.5, 'e': 0.5288510060894676}",20,0,-41.85430640004645,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
416,False,"{'a': 0.5, 'e': 0.5280398125720126}",30,8,-30.16324651066666,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 0}",1
417,False,"{'a': 0.5, 'e': 0.5272298633273587}",20,0,-39.53682638225866,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
418,False,"{'a': 0.5, 'e': 0.526421156446942}",20,8,-74.74736379290498,"{0: 6, 1: 0, 2: 4, 3: 2, 4: 0}",1
419,False,"{'a': 0.5, 'e': 0.5256136900251259}",25,3,-79.39278771793688,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 2}",1
420,False,"{'a': 0.5, 'e': 0.5248074621591968}",25,0,-70.30404720672759,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
421,False,"{'a': 0.5, 'e': 0.5240024709493596}",25,0,-159.53320043021733,"{0: 15, 1: 3, 2: 4, 3: 0, 4: 3}",0
422,False,"{'a': 0.5, 'e': 0.5231987144987336}",20,0,-24.41611997031921,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
423,False,"{'a': 0.5, 'e': 0.5223961909133471}",20,0,-23.320991731758614,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
424,False,"{'a': 0.5, 'e': 0.5215948983021339}",20,0,-161.0138307714737,"{0: 9, 1: 2, 2: 6, 3: 1, 4: 2}",0
425,False,"{'a': 0.5, 'e': 0.5207948347769287}",20,6,-9.317222267815215,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
426,False,"{'a': 0.5, 'e': 0.5199959984524619}",25,0,-122.55198775175491,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 3}",0
427,False,"{'a': 0.5, 'e': 0.5191983874463559}",20,0,-10.202453433852595,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
428,False,"{'a': 0.5, 'e': 0.5184019998791205}",20,0,-161.4774196352356,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 4}",0
429,False,"{'a': 0.5, 'e': 0.5176068338741484}",20,0,-114.71300060210557,"{0: 11, 1: 4, 2: 2, 3: 2, 4: 1}",0
430,False,"{'a': 0.5, 'e': 0.5168128875577106}",35,6,-152.5455964815125,"{0: 20, 1: 2, 2: 3, 3: 1, 4: 3}",1
431,False,"{'a': 0.5, 'e': 0.5160201590589526}",20,15,1.8484913778650052,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.5, 'e': 0.515228646509889}",25,0,-81.17380902799634,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
433,False,"{'a': 0.5, 'e': 0.5144383480454}",25,0,-45.264095043472935,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
434,False,"{'a': 0.5, 'e': 0.5136492618032268}",25,0,-207.67551728032748,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 4}",0
435,False,"{'a': 0.5, 'e': 0.5128613859239667}",25,0,-125.73277183698289,"{0: 18, 1: 3, 2: 1, 3: 0, 4: 3}",0
436,False,"{'a': 0.5, 'e': 0.5120747185510693}",30,1,-77.67974692185602,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 1}",1
437,False,"{'a': 0.5, 'e': 0.5112892578308321}",35,0,-217.27155989360438,"{0: 21, 1: 5, 2: 4, 3: 1, 4: 4}",0
438,False,"{'a': 0.5, 'e': 0.5105050019123957}",20,1,-101.87819805207769,"{0: 13, 1: 3, 2: 0, 3: 1, 4: 2}",1
439,False,"{'a': 0.5, 'e': 0.5097219489477396}",20,0,-39.41968143947085,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
440,False,"{'a': 0.5, 'e': 0.5089400970916783}",30,0,-158.3851316373509,"{0: 22, 1: 0, 2: 3, 3: 2, 4: 3}",0
441,False,"{'a': 0.5, 'e': 0.5081594445018563}",20,0,-75.5762359309457,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 2}",0
442,False,"{'a': 0.5, 'e': 0.5073799893387443}",20,0,-49.713958855455594,"{0: 13, 1: 1, 2: 6, 3: 0, 4: 0}",0
443,False,"{'a': 0.5, 'e': 0.5066017297656343}",25,0,-208.33336612221015,"{0: 13, 1: 2, 2: 5, 3: 2, 4: 3}",0
444,False,"{'a': 0.5, 'e': 0.5058246639486358}",30,0,-212.68061086436165,"{0: 19, 1: 1, 2: 5, 3: 1, 4: 4}",0
445,False,"{'a': 0.5, 'e': 0.5050487900566712}",20,11,-37.17385053392833,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 1}",1
446,False,"{'a': 0.5, 'e': 0.5042741062614718}",25,0,-62.180979142201174,"{0: 16, 1: 2, 2: 6, 3: 1, 4: 0}",0
447,False,"{'a': 0.5, 'e': 0.5035006107375728}",20,0,-28.54996305484162,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
448,False,"{'a': 0.5, 'e': 0.5027283016623096}",25,0,-113.67638159941687,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
449,False,"{'a': 0.5, 'e': 0.5019571772158136}",20,0,-110.8652700661537,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
450,False,"{'a': 0.5, 'e': 0.5011872355810072}",30,11,9.041345151934925,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
451,False,"{'a': 0.5, 'e': 0.5004184749436005}",20,0,-193.21321477883797,"{0: 10, 1: 3, 2: 3, 3: 0, 4: 4}",0
452,False,"{'a': 0.5, 'e': 0.4996508934920862}",25,0,-86.23660342777292,"{0: 16, 1: 2, 2: 5, 3: 2, 4: 0}",0
453,False,"{'a': 0.5, 'e': 0.4988844894177356}",30,0,-103.64860276758164,"{0: 23, 1: 0, 2: 5, 3: 0, 4: 2}",0
454,False,"{'a': 0.5, 'e': 0.4981192609145945}",25,0,-58.394405927838996,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
455,False,"{'a': 0.5, 'e': 0.49735520617947876}",25,9,-59.19938232592955,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 1}",1
456,False,"{'a': 0.5, 'e': 0.49659232341197007}",20,5,-57.64407258075181,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 1}",1
457,False,"{'a': 0.5, 'e': 0.49583061081441177}",25,0,-179.47413140747648,"{0: 13, 1: 3, 2: 6, 3: 0, 4: 3}",0
458,False,"{'a': 0.5, 'e': 0.49507006659190467}",30,0,-125.25835609266237,"{0: 23, 1: 1, 2: 3, 3: 0, 4: 3}",0
459,False,"{'a': 0.5, 'e': 0.4943106889523027}",25,0,-119.786355944807,"{0: 16, 1: 1, 2: 6, 3: 0, 4: 2}",0
460,False,"{'a': 0.5, 'e': 0.49355247610620856}",20,0,-91.40482571838089,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
461,False,"{'a': 0.5, 'e': 0.49279542626697}",20,0,-33.94897222853426,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
462,False,"{'a': 0.5, 'e': 0.4920395376506749}",20,8,-79.76167277753285,"{0: 6, 1: 2, 2: 2, 3: 1, 4: 1}",1
463,False,"{'a': 0.5, 'e': 0.49128480847614764}",20,0,-89.61547867793035,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
464,False,"{'a': 0.5, 'e': 0.49053123696494483}",20,0,-54.519425628436956,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
465,False,"{'a': 0.5, 'e': 0.48977882134135076}",20,0,-53.80536274448129,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
466,False,"{'a': 0.5, 'e': 0.4890275598323736}",20,0,-18.064512509608242,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
467,False,"{'a': 0.5, 'e': 0.4882774506677411}",20,0,-78.35373253478501,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
468,False,"{'a': 0.5, 'e': 0.4875284920798962}",20,0,-77.60346082514293,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
469,False,"{'a': 0.5, 'e': 0.48678068230399324}",25,7,-17.719597660801718,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 0}",1
470,False,"{'a': 0.5, 'e': 0.4860340195778935}",20,10,-0.3407710873454177,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
471,False,"{'a': 0.5, 'e': 0.48528850214216135}",25,0,-25.36000974599745,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
472,False,"{'a': 0.5, 'e': 0.48454412824005977}",25,0,-117.72589069077225,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
473,False,"{'a': 0.5, 'e': 0.4838008961175464}",20,12,-34.22410899619027,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
474,False,"{'a': 0.5, 'e': 0.4830588040232693}",25,18,-11.2282446672406,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
475,False,"{'a': 0.5, 'e': 0.48231785020856305}",20,0,-36.038625651016545,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
476,False,"{'a': 0.5, 'e': 0.4815780329274443}",20,0,-2.682998188808041,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
477,False,"{'a': 0.5, 'e': 0.4808393504366079}",20,0,-81.10647140200014,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
478,False,"{'a': 0.5, 'e': 0.4801018009954229}",25,0,-41.43542694359465,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",0
479,False,"{'a': 0.5, 'e': 0.4793653828659279}",25,0,-52.789571495562214,"{0: 17, 1: 5, 2: 1, 3: 2, 4: 0}",0
480,False,"{'a': 0.5, 'e': 0.47863009431282755}",25,0,-93.90314567530832,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
481,False,"{'a': 0.5, 'e': 0.47789593360348825}",25,0,-114.82646734272332,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
482,False,"{'a': 0.5, 'e': 0.477162899007934}",25,2,-54.471797270505455,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 1}",1
483,False,"{'a': 0.5, 'e': 0.4764309887988423}",25,0,-33.518652202739744,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",0
484,False,"{'a': 0.5, 'e': 0.4757002012515404}",20,0,-36.26408451173144,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
485,False,"{'a': 0.5, 'e': 0.47497053464400063}",20,0,-102.99672936764557,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
486,False,"{'a': 0.5, 'e': 0.47424198725683697}",20,0,-55.127304371071695,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
487,False,"{'a': 0.5, 'e': 0.47351455737330067}",20,0,-5.880638011786883,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
488,False,"{'a': 0.5, 'e': 0.4727882432792762}",25,2,-259.71033077506513,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 6}",1
489,False,"{'a': 0.5, 'e': 0.47206304326327736}",20,10,-63.34559270830026,"{0: 7, 1: 0, 2: 1, 3: 1, 4: 1}",1
490,False,"{'a': 0.5, 'e': 0.47133895561644307}",30,0,-109.26389425652631,"{0: 20, 1: 3, 2: 4, 3: 2, 4: 1}",0
491,False,"{'a': 0.5, 'e': 0.47061597863253357}",20,2,-55.14795534390427,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
492,False,"{'a': 0.5, 'e': 0.4698941106079262}",25,13,-36.73059986415471,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
493,False,"{'a': 0.5, 'e': 0.4691733498416113}",20,0,-12.528872558593916,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
494,False,"{'a': 0.5, 'e': 0.46845369463518866}",25,0,-125.56113261029557,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 1}",0
495,False,"{'a': 0.5, 'e': 0.46773514329286286}",20,0,-6.574112463894242,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
496,False,"{'a': 0.5, 'e': 0.46701769412143995}",30,0,-93.46814040698762,"{0: 20, 1: 4, 2: 4, 3: 1, 4: 1}",0
497,False,"{'a': 0.5, 'e': 0.466301345430323}",25,0,-115.71016026928964,"{0: 14, 1: 4, 2: 5, 3: 1, 4: 1}",0
498,False,"{'a': 0.5, 'e': 0.46558609553150815}",25,0,-95.84739166782859,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
499,False,"{'a': 0.5, 'e': 0.4648719427395808}",20,2,-62.71527974243963,"{0: 13, 1: 1, 2: 2, 3: 1, 4: 1}",1
500,False,"{'a': 0.5, 'e': 0.4641588853717118}",20,14,-1.1559131064280939,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.5, 'e': 0.4634469217476529}",25,0,-115.10240924634323,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
502,False,"{'a': 0.5, 'e': 0.4627360501897333}",20,3,-80.18738131604587,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 2}",1
503,False,"{'a': 0.5, 'e': 0.4620262690228555}",30,0,-72.74793799205224,"{0: 23, 1: 2, 2: 3, 3: 1, 4: 1}",0
504,False,"{'a': 0.5, 'e': 0.4613175765744916}",20,0,-32.221227681477394,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
505,False,"{'a': 0.5, 'e': 0.46060997117467894}",25,15,-13.60962401365856,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
506,False,"{'a': 0.5, 'e': 0.4599034511560164}",30,0,-51.552759349558634,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
507,False,"{'a': 0.5, 'e': 0.4591980148536605}",20,0,-92.45567372454383,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
508,False,"{'a': 0.5, 'e': 0.4584936606053215}",20,0,-74.47566296861149,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
509,False,"{'a': 0.5, 'e': 0.45779038675125916}",25,5,-59.88045594597268,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",1
510,False,"{'a': 0.5, 'e': 0.45708819163427944}",20,12,16.547364002227972,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.5, 'e': 0.45638707359972996}",30,2,-84.92217409674775,"{0: 21, 1: 1, 2: 3, 3: 2, 4: 1}",1
512,False,"{'a': 0.5, 'e': 0.4556870309954965}",25,1,-86.65484725802101,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 0}",1
513,False,"{'a': 0.5, 'e': 0.45498806217199894}",25,0,-42.61319998491018,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
514,False,"{'a': 0.5, 'e': 0.4542901654821874}",20,0,-42.64495990526402,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
515,False,"{'a': 0.5, 'e': 0.45359333928153844}",25,0,-152.85051848057725,"{0: 15, 1: 4, 2: 3, 3: 0, 4: 3}",0
516,False,"{'a': 0.5, 'e': 0.452897581928051}",25,0,2.883171994134692,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
517,False,"{'a': 0.5, 'e': 0.4522028917822429}",20,0,-45.974142617386924,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
518,False,"{'a': 0.5, 'e': 0.4515092672071464}",20,0,-42.39598566535664,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
519,False,"{'a': 0.5, 'e': 0.4508167065683049}",30,0,-138.32815018162913,"{0: 22, 1: 1, 2: 2, 3: 3, 4: 2}",0
520,False,"{'a': 0.5, 'e': 0.4501252082337688}",25,0,-25.88644029695935,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
521,False,"{'a': 0.5, 'e': 0.44943477057409165}",30,16,-21.419313478801822,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
522,False,"{'a': 0.5, 'e': 0.44874539196232643}",25,5,-108.87528816768764,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",1
523,False,"{'a': 0.5, 'e': 0.44805707077402174}",35,11,-105.20844948235823,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 3}",1
524,False,"{'a': 0.5, 'e': 0.4473698053872177}",30,12,-49.257999143108094,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 1}",1
525,False,"{'a': 0.5, 'e': 0.4466835941824426}",30,14,-46.2742979899924,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
526,False,"{'a': 0.5, 'e': 0.4459984355427084}",20,11,7.4123532338725235,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.5, 'e': 0.4453143278535077}",30,0,-29.34418671643245,"{0: 23, 1: 2, 2: 5, 3: 0, 4: 0}",0
528,False,"{'a': 0.5, 'e': 0.44463126950280946}",20,11,-8.747356732183187,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
529,False,"{'a': 0.5, 'e': 0.44394925888105513}",25,0,-83.70333287621659,"{0: 19, 1: 1, 2: 2, 3: 2, 4: 1}",0
530,False,"{'a': 0.5, 'e': 0.4432682943811552}",30,3,-60.38413432609037,"{0: 21, 1: 1, 2: 4, 3: 0, 4: 1}",1
531,False,"{'a': 0.5, 'e': 0.4425883743984853}",20,0,-71.59589705189443,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",0
532,False,"{'a': 0.5, 'e': 0.4419094973308822}",20,15,8.732697725676584,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.5, 'e': 0.44123166157864013}",20,3,-94.15319434598345,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 2}",1
534,False,"{'a': 0.5, 'e': 0.44055486554450735}",20,4,-35.05897047938795,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
535,False,"{'a': 0.5, 'e': 0.4398791076336819}",25,0,-182.92559487681854,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 4}",0
536,False,"{'a': 0.5, 'e': 0.43920438625380803}",25,16,-26.845992113499058,"{0: 5, 1: 3, 2: 0, 3: 1, 4: 0}",1
537,False,"{'a': 0.5, 'e': 0.4385306998149727}",20,2,-39.928228858395194,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
538,False,"{'a': 0.5, 'e': 0.43785804672970147}",25,0,-59.953616701492756,"{0: 18, 1: 2, 2: 3, 3: 2, 4: 0}",0
539,False,"{'a': 0.5, 'e': 0.4371864254129547}",20,0,-107.91541931956264,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
540,False,"{'a': 0.5, 'e': 0.43651583428212437}",30,0,-104.41611421099127,"{0: 18, 1: 7, 2: 3, 3: 1, 4: 1}",0
541,False,"{'a': 0.5, 'e': 0.4358462717570297}",30,0,-122.2549676755772,"{0: 22, 1: 1, 2: 3, 3: 2, 4: 2}",0
542,False,"{'a': 0.5, 'e': 0.43517773625991385}",20,0,-18.998079326144165,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
543,False,"{'a': 0.5, 'e': 0.43451022621544005}",20,0,-54.045525884596856,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
544,False,"{'a': 0.5, 'e': 0.43384374005068793}",30,0,-44.07022084527675,"{0: 23, 1: 2, 2: 4, 3: 1, 4: 0}",0
545,False,"{'a': 0.5, 'e': 0.43317827619514976}",25,2,-95.69356860041485,"{0: 15, 1: 2, 2: 4, 3: 1, 4: 1}",1
546,False,"{'a': 0.5, 'e': 0.4325138330807267}",30,0,-128.96639841291716,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
547,False,"{'a': 0.5, 'e': 0.4318504091417254}",20,0,-87.2150399935937,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
548,False,"{'a': 0.5, 'e': 0.4311880028148538}",25,0,-211.8128859988098,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 5}",0
549,False,"{'a': 0.5, 'e': 0.430526612539218}",20,0,-114.56177092450226,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
550,False,"{'a': 0.5, 'e': 0.4298662367563182}",30,17,-66.48648012934969,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 1}",1
551,False,"{'a': 0.5, 'e': 0.4292068739100452}",25,0,-168.46602234495333,"{0: 19, 1: 0, 2: 1, 3: 1, 4: 4}",0
552,False,"{'a': 0.5, 'e': 0.4285485224466766}",20,0,-138.23929328595068,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
